version,V200001,assign_reverse,V202549,V202550,V202551,V202552,V202553,V202554,V202555,V202556,V202557,V202558,V202559,V202560
ANES2020TimeSeries_20220210,236250,Forward,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,1. Donald Trump's administration,5. Extremely,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,236274,Forward,1. Russia tried to interfere in the 2016 presidential election,4. Very,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,236281,Reverse,1. Russia tried to interfere in the 2016 presidential election,2. A little,2. Barack Obama's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,2. A little,1. World temperatures have risen on average over the last 100 years,3. Moderately,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,236298,Reverse,1. Russia tried to interfere in the 2016 presidential election,3. Moderately,1. Donald Trump's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,2. A little,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,236304,Forward,1. Russia tried to interfere in the 2016 presidential election,4. Very,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,5. Extremely,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,4. Very,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,3. Moderately
ANES2020TimeSeries_20220210,236311,Forward,2. Russia did not try to interfere in the 2016 presidential election,1. Not at all,2. Barack Obama's administration,1. Not at all,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,3. Moderately,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,1. Not at all
ANES2020TimeSeries_20220210,236328,Reverse,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,4. Very,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,236342,Forward,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,2. A little,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,4. Very
ANES2020TimeSeries_20220210,236359,Forward,1. Russia tried to interfere in the 2016 presidential election,1. Not at all,1. Donald Trump's administration,1. Not at all,2. Most scientific evidence shows childhood vaccines do not cause autism,1. Not at all,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,1. Not at all,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,1. Not at all
ANES2020TimeSeries_20220210,236366,Forward,1. Russia tried to interfere in the 2016 presidential election,5. Extremely,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,236373,Forward,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,2. A little,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,1. Not at all,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,1. Not at all
ANES2020TimeSeries_20220210,236380,Reverse,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,236397,Reverse,1. Russia tried to interfere in the 2016 presidential election,2. A little,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,5. Extremely,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,236403,Forward,,,,,,,,,,,,
ANES2020TimeSeries_20220210,236427,Forward,1. Russia tried to interfere in the 2016 presidential election,2. A little,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,2. A little,1. World temperatures have risen on average over the last 100 years,3. Moderately,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,236434,Forward,1. Russia tried to interfere in the 2016 presidential election,4. Very,2. Barack Obama's administration,4. Very,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,4. Very,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,236458,Reverse,,,2. Barack Obama's administration,4. Very,,,1. World temperatures have risen on average over the last 100 years,2. A little,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,2. A little,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,5. Extremely
ANES2020TimeSeries_20220210,236465,Reverse,,,,,,,,,,,,
ANES2020TimeSeries_20220210,300038,Forward,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,3. Moderately,2. World temperatures have not risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,3. Moderately
ANES2020TimeSeries_20220210,300076,Forward,,,,,,,,,,,,
ANES2020TimeSeries_20220210,300083,Reverse,1. Russia tried to interfere in the 2016 presidential election,2. A little,2. Barack Obama's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,2. A little,2. World temperatures have not risen on average over the last 100 years,2. A little,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,2. A little,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,2. A little
ANES2020TimeSeries_20220210,300106,Reverse,2. Russia did not try to interfere in the 2016 presidential election,3. Moderately,2. Barack Obama's administration,3. Moderately,2. Most scientific evidence shows childhood vaccines do not cause autism,4. Very,1. World temperatures have risen on average over the last 100 years,3. Moderately,1. The novel coronavirus (COVID-19) was developed intentionally in a lab,3. Moderately,2. No scientific evidence that hydroxychloroquine is a safe and effective treatm,4. Very
ANES2020TimeSeries_20220210,300113,Reverse,1. Russia tried to interfere in the 2016 presidential election,4. Very,1. Donald Trump's administration,2. A little,2. Most scientific evidence shows childhood vaccines do not cause autism,5. Extremely,1. World temperatures have risen on average over the last 100 years,5. Extremely,2. The novel coronavirus (COVID-19) was not developed intentionally in a lab,4. Very,1. Scientific evidence that hydroxychloroquine is a safe and effective treatment,4. Very
